schcode,Rid,id,female,ses,femses,math,ses_mean,pro4yrc,public
70,1,5377,1,.732,.732,62.3787,.862733333333333,.133333333333333,0
70,2,5378,1,-.551,-.551,67.87,.862733333333333,.133333333333333,0
70,3,5379,0,.549,0,56.73,.862733333333333,.133333333333333,0
70,4,5380,1,1.033,1.033,62.3788,.862733333333333,.133333333333333,0
70,5,5381,0,1.332,0,74.84,.862733333333333,.133333333333333,0
70,6,5382,1,1.47,1.47,67.52,.862733333333333,.133333333333333,0
70,7,5383,1,.91,.91,54.59,.862733333333333,.133333333333333,0
70,8,5384,1,.769,.769,58.73,.862733333333333,.133333333333333,0
70,9,5385,0,.793,0,66.76,.862733333333333,.133333333333333,0
70,10,5386,1,1.336,1.336,63.41,.862733333333333,.133333333333333,0
70,11,5387,1,.638,.638,67.31,.862733333333333,.133333333333333,0
70,12,5388,0,.444,0,60.51,.862733333333333,.133333333333333,0
70,13,5389,1,1.015,1.015,59.35,.862733333333333,.133333333333333,0
70,14,5390,0,1.264,0,66.64,.862733333333333,.133333333333333,0
70,15,5391,1,1.207,1.207,74.82,.862733333333333,.133333333333333,0
71,1,3371,0,.378,0,56.78,.139333333333333,.333333333333333,0
71,2,3372,0,-.427,0,52.93,.139333333333333,.333333333333333,0
71,3,3373,0,-.268,0,61.6485,.139333333333333,.333333333333333,0
71,4,3374,1,-.802,-.802,45.84,.139333333333333,.333333333333333,0
71,5,3375,0,.152,0,61.6485,.139333333333333,.333333333333333,0
71,6,3376,1,.508,.508,59.17,.139333333333333,.333333333333333,0
71,7,3377,1,.616,.616,43.98,.139333333333333,.333333333333333,0
71,8,3378,1,-.516,-.516,61.6485,.139333333333333,.333333333333333,0
71,9,3379,0,1.585,0,53.61,.139333333333333,.333333333333333,0
71,10,3380,1,.16,.16,47.12,.139333333333333,.333333333333333,0
71,11,3381,0,.509,0,61.6485,.139333333333333,.333333333333333,0
71,12,3382,0,-.797,0,54.1,.139333333333333,.333333333333333,0
71,13,3383,1,-.018,-.018,61.6485,.139333333333333,.333333333333333,0
71,14,3384,1,.831,.831,54.62,.139333333333333,.333333333333333,0
71,15,3385,1,.179,.179,45.88,.139333333333333,.333333333333333,0
72,1,4839,1,.456,.456,62.3661,-.369473684210526,1,1
72,2,4840,1,.09,.09,44.66,-.369473684210526,1,1
72,3,4841,1,.087,.087,53.44,-.369473684210526,1,1
72,4,4842,0,-.591,0,34.29,-.369473684210526,1,1
72,5,4843,1,-1.624,-1.624,45.87,-.369473684210526,1,1
72,6,4844,1,-.754,-.754,40.54,-.369473684210526,1,1
72,7,4845,1,-.04,-.04,62.3661,-.369473684210526,1,1
72,8,4846,1,.06,.06,50.05,-.369473684210526,1,1
72,9,4847,0,-1.17,0,45.43,-.369473684210526,1,1
72,10,4848,0,-1.189,0,41.42,-.369473684210526,1,1
72,11,4849,0,-.006,0,60.94,-.369473684210526,1,1
72,12,4850,1,-.679,-.679,43.03,-.369473684210526,1,1
72,13,4851,1,-1.427,-1.427,32.92,-.369473684210526,1,1
72,14,4852,0,-.674,0,56.73,-.369473684210526,1,1
72,15,4853,0,.439,0,59.21,-.369473684210526,1,1
72,16,4854,1,.217,.217,62.3661,-.369473684210526,1,1
72,17,4855,0,-.411,0,45.65,-.369473684210526,1,1
72,18,4856,0,.533,0,62.3661,-.369473684210526,1,1
72,19,4857,1,-.337,-.337,51.89,-.369473684210526,1,1
73,1,3241,0,.075,0,66.99,.396166666666667,1,1
73,2,3242,0,.157,0,48.32,.396166666666667,1,1
73,3,3243,0,.523,0,51.51,.396166666666667,1,1
73,4,3244,1,.398,.398,61.6431,.396166666666667,1,1
73,5,3245,1,1.261,1.261,61.6431,.396166666666667,1,1
73,6,3246,1,.982,.982,61.6431,.396166666666667,1,1
73,7,3247,0,.129,0,61.6431,.396166666666667,1,1
73,8,3248,0,.199,0,54.99,.396166666666667,1,1
73,9,3249,0,.306,0,51.32,.396166666666667,1,1
73,10,3250,0,.608,0,46.58,.396166666666667,1,1
73,11,3251,0,-.493,0,58.75,.396166666666667,1,1
73,12,3252,1,.102,.102,47.81,.396166666666667,1,1
73,13,3253,0,-.067,0,61.6431,.396166666666667,1,1
73,14,3254,0,.605,0,55.52,.396166666666667,1,1
73,15,3255,0,.424,0,55.9,.396166666666667,1,1
73,16,3256,1,1.035,1.035,58.01,.396166666666667,1,1
73,17,3257,1,.274,.274,61.6431,.396166666666667,1,1
73,18,3258,0,.613,0,63.94,.396166666666667,1,1
74,1,3558,0,1.368,0,67.89,1.18052941176471,1,1
74,2,3559,1,1.514,1.514,55.29,1.18052941176471,1,1
74,3,3560,1,.412,.412,70.02,1.18052941176471,1,1
74,4,3561,1,.772,.772,61.8698,1.18052941176471,1,1
74,5,3562,1,.791,.791,76,1.18052941176471,1,1
74,6,3563,0,1.245,0,61.8698,1.18052941176471,1,1
74,7,3564,0,1.338,0,61.8698,1.18052941176471,1,1
74,8,3565,1,1.634,1.634,61.8699,1.18052941176471,1,1
74,9,3566,1,1.016,1.016,61.8699,1.18052941176471,1,1
74,10,3567,0,1.436,0,68.18,1.18052941176471,1,1
74,11,3568,1,1.511,1.511,68.38,1.18052941176471,1,1
74,12,3569,1,.814,.814,60.7,1.18052941176471,1,1
74,13,3570,0,.651,0,61.8699,1.18052941176471,1,1
74,14,3571,1,1.528,1.528,61.8699,1.18052941176471,1,1
74,15,3572,1,1.394,1.394,61.8699,1.18052941176471,1,1
74,16,3573,0,1.209,0,61.8699,1.18052941176471,1,1
74,17,3574,0,1.436,0,77.41,1.18052941176471,1,1
75,1,6470,1,-.82,-.82,54.78,-.48225,1,1
75,2,6471,0,-.72,0,56.07,-.48225,1,1
75,3,6472,0,-.481,0,67.33,-.48225,1,1
75,4,6473,1,.512,.512,70.4,-.48225,1,1
75,5,6474,0,-.326,0,58.88,-.48225,1,1
75,6,6475,0,-.391,0,66.51,-.48225,1,1
75,7,6476,0,-1.148,0,39.43,-.48225,1,1
75,8,6477,1,.907,.907,61.42,-.48225,1,1
75,9,6478,0,-.754,0,54.41,-.48225,1,1
75,10,6479,1,-.178,-.178,65.62,-.48225,1,1
75,11,6480,0,-1.657,0,62.5424,-.48225,1,1
75,12,6481,0,-.302,0,49.63,-.48225,1,1
75,13,6482,0,-.466,0,59.35,-.48225,1,1
75,14,6483,1,-.407,-.407,56.54,-.48225,1,1
75,15,6484,0,-.618,0,38.74,-.48225,1,1
75,16,6485,0,-.867,0,63.35,-.48225,1,1
76,1,1513,1,.207,.207,61.0456,.0302,1,1
76,2,1514,0,-.019,0,61.0456,.0302,1,1
76,3,1515,1,.518,.518,61.0456,.0302,1,1
76,4,1516,0,-.797,0,38.84,.0302,1,1
76,5,1517,0,-.917,0,52.04,.0302,1,1
76,6,1518,0,.605,0,49.56,.0302,1,1
76,7,1519,1,.683,.683,61.0456,.0302,1,1
76,8,1520,1,.347,.347,56.1,.0302,1,1
76,9,1521,1,-.162,-.162,61.0456,.0302,1,1
76,10,1522,0,.049,0,61.0456,.0302,1,1
76,11,1523,1,.613,.613,72.08,.0302,1,1
76,12,1524,0,.323,0,61.0456,.0302,1,1
76,13,1525,1,.509,.509,61.0456,.0302,1,1
76,14,1526,0,-.319,0,50.07,.0302,1,1
76,15,1527,0,-1.187,0,61.0456,.0302,1,1
77,1,2696,0,1.444,0,61.1084,1.21619230769231,1,1
77,2,2697,1,.839,.839,61.1084,1.21619230769231,1,1
77,3,2698,1,.815,.815,61.1084,1.21619230769231,1,1
77,4,2699,0,1.458,0,73.77,1.21619230769231,1,1
77,5,2700,1,1.459,1.459,72.08,1.21619230769231,1,1
77,6,2701,1,.745,.745,61.1084,1.21619230769231,1,1
77,7,2702,0,1.585,0,61.1084,1.21619230769231,1,1
77,8,2703,0,1.339,0,61.1084,1.21619230769231,1,1
77,9,2704,0,1.051,0,61.1084,1.21619230769231,1,1
77,10,2705,0,.421,0,61.1084,1.21619230769231,1,1
77,11,2706,1,1.55,1.55,61.1084,1.21619230769231,1,1
77,12,2707,1,1.177,1.177,61.1084,1.21619230769231,1,1
77,13,2708,1,1.705,1.705,61.1084,1.21619230769231,1,1
77,14,2709,1,1.62,1.62,61.1084,1.21619230769231,1,1
77,15,2710,0,1.162,0,67.34,1.21619230769231,1,1
77,16,2711,0,.967,0,61.1084,1.21619230769231,1,1
77,17,2712,1,.752,.752,70.42,1.21619230769231,1,1
77,18,2713,1,1.55,1.55,61.1084,1.21619230769231,1,1
77,19,2714,0,1.11,0,61.1084,1.21619230769231,1,1
77,20,2715,1,1.533,1.533,61.1084,1.21619230769231,1,1
77,21,2716,0,1.511,0,61.1085,1.21619230769231,1,1
77,22,2717,0,.803,0,61.1085,1.21619230769231,1,1
77,23,2718,0,1.212,0,61.1085,1.21619230769231,1,1
77,24,2719,0,1.621,0,61.1085,1.21619230769231,1,1
77,25,2820,0,.661,0,77.92,1.21619230769231,1,1
77,26,6791,0,1.531,0,62.6986,1.21619230769231,1,1
78,1,5310,1,-.04,-.04,54.78,-.0429333333333333,.266666666666667,1
78,2,5311,1,-.777,-.777,55.78,-.0429333333333333,.266666666666667,1
78,3,5312,1,.02,.02,49.14,-.0429333333333333,.266666666666667,1
78,4,5313,1,-.288,-.288,57.17,-.0429333333333333,.266666666666667,1
78,5,5314,1,-1.05,-1.05,38.23,-.0429333333333333,.266666666666667,1
78,6,5315,1,.077,.077,47.46,-.0429333333333333,.266666666666667,1
78,7,5316,0,-.67,0,62.3773,-.0429333333333333,.266666666666667,1
78,8,5317,1,.807,.807,67.31,-.0429333333333333,.266666666666667,1
78,9,5318,0,.476,0,57.61,-.0429333333333333,.266666666666667,1
78,10,5319,1,.074,.074,47.91,-.0429333333333333,.266666666666667,1
78,11,5320,1,.783,.783,70.02,-.0429333333333333,.266666666666667,1
78,12,5321,1,-.721,-.721,52.58,-.0429333333333333,.266666666666667,1
78,13,5322,0,.296,0,49.73,-.0429333333333333,.266666666666667,1
78,14,5323,1,-.265,-.265,62.3773,-.0429333333333333,.266666666666667,1
78,15,5324,1,.634,.634,62.3773,-.0429333333333333,.266666666666667,1
79,1,4277,0,.623,0,48.69,-.329416666666667,.333333333333333,1
79,2,4278,0,-1.398,0,62.2688,-.329416666666667,.333333333333333,1
79,3,4279,0,-.927,0,62.2688,-.329416666666667,.333333333333333,1
79,4,4280,0,-.345,0,38.77,-.329416666666667,.333333333333333,1
79,5,4281,1,-.436,-.436,58.36,-.329416666666667,.333333333333333,1
79,6,4282,0,-.108,0,57.22,-.329416666666667,.333333333333333,1
79,7,4283,1,-.194,-.194,39.87,-.329416666666667,.333333333333333,1
79,8,4284,1,.602,.602,61.85,-.329416666666667,.333333333333333,1
79,9,4285,0,.017,0,62.2688,-.329416666666667,.333333333333333,1
79,10,4286,1,-.743,-.743,62.2688,-.329416666666667,.333333333333333,1
79,11,4287,1,-.972,-.972,47.28,-.329416666666667,.333333333333333,1
79,12,6780,1,-.072,-.072,41.78,-.329416666666667,.333333333333333,1
80,1,2761,0,1.481,0,71.53,.971111111111111,1,0
80,2,2762,1,.179,.179,61.1833,.971111111111111,1,0
80,3,2763,1,.651,.651,61.03,.971111111111111,1,0
80,4,2764,0,1.067,0,72.41,.971111111111111,1,0
80,5,2765,1,1.306,1.306,60.32,.971111111111111,1,0
80,6,2766,0,.751,0,62.07,.971111111111111,1,0
80,7,2767,0,.961,0,61.1833,.971111111111111,1,0
80,8,2768,0,.337,0,62.76,.971111111111111,1,0
80,9,2769,1,.741,.741,68.02,.971111111111111,1,0
80,10,2770,0,1.488,0,61.1833,.971111111111111,1,0
80,11,2771,0,.823,0,69.94,.971111111111111,1,0
80,12,2772,1,1.016,1.016,60.43,.971111111111111,1,0
80,13,2773,0,1.134,0,60.36,.971111111111111,1,0
80,14,2774,1,1.608,1.608,75.45,.971111111111111,1,0
80,15,2775,0,.91,0,51.27,.971111111111111,1,0
80,16,2776,0,.559,0,54.23,.971111111111111,1,0
80,17,2777,0,1.055,0,68.79,.971111111111111,1,0
80,18,2778,0,1.413,0,61.1833,.971111111111111,1,0
81,1,3328,1,.694,.694,61.6464,-.105538461538462,1,1
81,2,3329,1,1.089,1.089,61.6464,-.105538461538462,1,1
81,3,3330,0,.907,0,74.23,-.105538461538462,1,1
81,4,3331,1,-1.146,-1.146,61.6464,-.105538461538462,1,1
81,5,3332,1,-.62,-.62,61.6464,-.105538461538462,1,1
81,6,3333,1,.301,.301,27.42,-.105538461538462,1,1
81,7,3334,0,-.002,0,38.47,-.105538461538462,1,1
81,8,3335,0,-1.146,0,53.34,-.105538461538462,1,1
81,9,3336,1,.129,.129,48.32,-.105538461538462,1,1
81,10,3337,0,.114,0,44.94,-.105538461538462,1,1
81,11,3338,0,-.663,0,63.36,-.105538461538462,1,1
81,12,3339,1,-.831,-.831,46.87,-.105538461538462,1,1
81,13,3340,1,-.198,-.198,55.16,-.105538461538462,1,1
82,1,3466,1,.672,.672,43.3,.45865,1,1
82,2,3467,1,.807,.807,54.98,.45865,1,1
82,3,3468,1,-.246,-.246,55.7,.45865,1,1
82,4,3469,1,.274,.274,61.6742,.45865,1,1
82,5,3470,0,.735,0,66.99,.45865,1,1
82,6,3471,0,1.286,0,62.7,.45865,1,1
82,7,3472,0,.857,0,75.27,.45865,1,1
82,8,3473,0,.907,0,74.24,.45865,1,1
82,9,3474,1,.241,.241,57.89,.45865,1,1
82,10,3475,1,.359,.359,59.07,.45865,1,1
82,11,3476,0,-.149,0,42.98,.45865,1,1
82,12,3477,0,-.287,0,62.77,.45865,1,1
82,13,3479,0,.274,0,61.6743,.45865,1,1
82,14,3480,1,.747,.747,64.49,.45865,1,1
82,15,3481,1,.559,.559,63.7,.45865,1,1
82,16,3482,1,.329,.329,53.04,.45865,1,1
82,17,3483,1,.83,.83,51.53,.45865,1,1
82,18,3484,0,.346,0,59.9,.45865,1,1
82,19,3485,0,.58,0,66.01,.45865,1,1
82,20,3486,0,.052,0,50.97,.45865,1,1
83,1,57,1,.832,.832,49.61,.6624,1,1
83,2,58,1,.402,.402,55.15,.6624,1,1
83,3,59,1,-.631,-.631,56.5,.6624,1,1
83,4,60,0,.824,0,64.8,.6624,1,1
83,5,61,1,1.303,1.303,60.5508,.6624,1,1
83,6,62,0,-.147,0,42.38,.6624,1,1
83,7,63,0,.96,0,60.5508,.6624,1,1
83,8,64,0,1.608,0,66.82,.6624,1,1
83,9,65,1,1.267,1.267,71.9,.6624,1,1
83,10,66,0,1.205,0,57.01,.6624,1,1
83,11,67,1,.793,.793,63.87,.6624,1,1
83,12,68,0,.548,0,57.96,.6624,1,1
83,13,69,1,-.677,-.677,60.5509,.6624,1,1
83,14,70,0,1.458,0,68.12,.6624,1,1
83,15,71,0,.825,0,47.49,.6624,1,1
83,16,72,1,.369,.369,64.87,.6624,1,1
83,17,73,1,.002,.002,64.08,.6624,1,1
83,18,74,1,-.625,-.625,68.68,.6624,1,1
83,19,75,1,1.278,1.278,67.19,.6624,1,1
83,20,76,1,1.476,1.476,64.54,.6624,1,1
83,21,77,0,.454,0,58.57,.6624,1,1
83,22,78,0,.46,0,44.9,.6624,1,1
83,23,79,0,.741,0,75.36,.6624,1,1
83,24,80,1,.317,.317,66.76,.6624,1,1
83,25,81,1,1.552,1.552,47.34,.6624,1,1
83,26,82,0,1.367,0,60.5509,.6624,1,1
83,27,83,0,.045,0,55.37,.6624,1,1
83,28,84,1,.298,.298,66.41,.6624,1,1
83,29,85,1,.735,.735,75.38,.6624,1,1
83,30,86,0,.833,0,59.5,.6624,1,1
84,1,5565,1,-.457,-.457,62.3852,.21725,1,1
84,2,5566,0,-.321,0,62.3852,.21725,1,1
84,3,5567,1,-.094,-.094,70.49,.21725,1,1
84,4,5568,1,.659,.659,62.3852,.21725,1,1
84,5,5569,0,-.048,0,62.3852,.21725,1,1
84,6,5570,1,1.381,1.381,62.3852,.21725,1,1
84,7,5571,0,1.284,0,62.3852,.21725,1,1
84,8,5572,0,.183,0,64.89,.21725,1,1
84,9,5573,1,-.375,-.375,53.8,.21725,1,1
84,10,5574,0,.505,0,62.3852,.21725,1,1
84,11,5575,0,-.11,0,62.3852,.21725,1,1
84,12,5576,1,0,0,62.3852,.21725,1,1
85,1,6094,0,-.377,0,62.5183,-.0298,1,0
85,2,6095,1,.229,.229,68.67,-.0298,1,0
85,3,6096,1,.213,.213,62.5183,-.0298,1,0
85,4,6097,1,1.361,1.361,99.98,-.0298,1,0
85,5,6098,0,.208,0,62.5183,-.0298,1,0
85,6,6099,0,-.525,0,49.17,-.0298,1,0
85,7,6100,0,1.019,0,62.5183,-.0298,1,0
85,8,6101,1,-.599,-.599,54.73,-.0298,1,0
85,9,6102,1,-.801,-.801,47.72,-.0298,1,0
85,10,6103,1,-.618,-.618,37.93,-.0298,1,0
85,11,6104,1,.917,.917,48.07,-.0298,1,0
85,12,6105,0,.614,0,51.2,-.0298,1,0
85,13,6106,1,-.743,-.743,62.5184,-.0298,1,0
85,14,6107,0,-1.779,0,45.14,-.0298,1,0
85,15,6108,1,.434,.434,62.5184,-.0298,1,0
86,1,6453,0,-.499,0,62.5412,-.208176470588235,.294117647058824,0
86,2,6454,0,-.953,0,44.32,-.208176470588235,.294117647058824,0
86,3,6455,0,-1.029,0,35.68,-.208176470588235,.294117647058824,0
86,4,6456,0,.267,0,54.6,-.208176470588235,.294117647058824,0
86,5,6457,0,.716,0,62.5412,-.208176470588235,.294117647058824,0
86,6,6458,0,-.848,0,71.82,-.208176470588235,.294117647058824,0
86,7,6459,1,-.806,-.806,46.71,-.208176470588235,.294117647058824,0
86,8,6460,1,-.02,-.02,62.5412,-.208176470588235,.294117647058824,0
86,9,6461,0,.008,0,52.45,-.208176470588235,.294117647058824,0
86,10,6462,0,.479,0,51.54,-.208176470588235,.294117647058824,0
86,11,6463,0,1.264,0,67.44,-.208176470588235,.294117647058824,0
86,12,6464,0,-.904,0,62.5412,-.208176470588235,.294117647058824,0
86,13,6465,1,-.582,-.582,39.04,-.208176470588235,.294117647058824,0
86,14,6466,0,-.07,0,47.93,-.208176470588235,.294117647058824,0
86,15,6467,1,-.222,-.222,60.14,-.208176470588235,.294117647058824,0
86,16,6468,1,.163,.163,63.07,-.208176470588235,.294117647058824,0
86,17,6469,1,-.503,-.503,62.5413,-.208176470588235,.294117647058824,0
87,1,3005,1,.37,.37,50.49,.268571428571429,1,0
87,2,3006,0,1.067,0,61.6331,.268571428571429,1,0
87,3,3007,0,.765,0,54.48,.268571428571429,1,0
87,4,3008,0,.885,0,70.35,.268571428571429,1,0
87,5,3009,1,.136,.136,64.16,.268571428571429,1,0
87,6,3010,0,1.325,0,56.82,.268571428571429,1,0
87,7,3011,1,-1.282,-1.282,61.6331,.268571428571429,1,0
87,8,3012,0,-.094,0,65.15,.268571428571429,1,0
87,9,3013,0,.412,0,61.6331,.268571428571429,1,0
87,10,3014,0,.504,0,61.6331,.268571428571429,1,0
87,11,3015,1,.424,.424,61.6331,.268571428571429,1,0
87,12,3016,1,.702,.702,61.6331,.268571428571429,1,0
87,13,3017,1,-.411,-.411,61.6331,.268571428571429,1,0
87,14,3018,1,-1.043,-1.043,53.36,.268571428571429,1,0
88,1,593,1,-.104,-.104,60.5876,-.00915000000000002,1,0
88,2,594,0,1.325,0,60.5876,-.00915000000000002,1,0
88,3,595,0,.669,0,60.5876,-.00915000000000002,1,0
88,4,596,1,-.546,-.546,71.84,-.00915000000000002,1,0
88,5,597,1,-.555,-.555,38.61,-.00915000000000002,1,0
88,6,598,0,.522,0,60.5876,-.00915000000000002,1,0
88,7,599,0,.735,0,66.1,-.00915000000000002,1,0
88,8,600,1,.051,.051,60.5876,-.00915000000000002,1,0
88,9,601,0,-.399,0,57.17,-.00915000000000002,1,0
88,10,602,0,1.542,0,68.6,-.00915000000000002,1,0
88,11,603,1,-.442,-.442,47.62,-.00915000000000002,1,0
88,12,604,0,-.538,0,60.5876,-.00915000000000002,1,0
88,13,605,1,-.342,-.342,60.5876,-.00915000000000002,1,0
88,14,606,0,-.47,0,60.5876,-.00915000000000002,1,0
88,15,607,0,.885,0,51.12,-.00915000000000002,1,0
88,16,608,0,.806,0,69.27,-.00915000000000002,1,0
88,17,609,1,-.781,-.781,64.6,-.00915000000000002,1,0
88,18,610,1,-.773,-.773,54.02,-.00915000000000002,1,0
88,19,611,1,-.6,-.6,60.5876,-.00915000000000002,1,0
88,20,612,0,-1.168,0,60.5876,-.00915000000000002,1,0
89,1,88,1,-.44,-.44,48.66,.285916666666667,1,1
89,2,1066,0,-1.217,0,60.5985,.285916666666667,1,1
89,3,1314,1,.96,.96,60.6024,.285916666666667,1,1
89,4,1315,1,.36,.36,69.98,.285916666666667,1,1
89,5,1316,0,-.217,0,55.84,.285916666666667,1,1
89,6,1317,1,.002,.002,45.25,.285916666666667,1,1
89,7,1318,1,-.138,-.138,60.6024,.285916666666667,1,1
89,8,1319,0,1.189,0,60.6025,.285916666666667,1,1
89,9,1320,1,1.306,1.306,61.7,.285916666666667,1,1
89,10,1321,1,1.458,1.458,60.6025,.285916666666667,1,1
89,11,1322,1,-.759,-.759,51.71,.285916666666667,1,1
89,12,1323,1,.927,.927,60.6025,.285916666666667,1,1
90,1,6000,0,.469,0,72.82,.470272727272727,.363636363636364,1
90,2,6001,1,-.382,-.382,60.89,.470272727272727,.363636363636364,1
90,3,6002,1,.64,.64,62.5111,.470272727272727,.363636363636364,1
90,4,6003,0,1.456,0,71.15,.470272727272727,.363636363636364,1
90,5,6004,1,.886,.886,62.5111,.470272727272727,.363636363636364,1
90,6,6005,0,-1.097,0,67.62,.470272727272727,.363636363636364,1
90,7,6006,1,.197,.197,62.5111,.470272727272727,.363636363636364,1
90,8,6007,1,.537,.537,50.76,.470272727272727,.363636363636364,1
90,9,6008,0,1.031,0,58.74,.470272727272727,.363636363636364,1
90,10,6009,0,.482,0,62.5111,.470272727272727,.363636363636364,1
90,11,6166,1,-.074,-.074,62.5271,.470272727272727,.363636363636364,1
90,12,6167,1,.584,.584,62.42,.470272727272727,.363636363636364,1
90,13,6168,1,.663,.663,42.07,.470272727272727,.363636363636364,1
90,14,6169,1,.666,.666,62.5271,.470272727272727,.363636363636364,1
90,15,6170,1,1.151,1.151,62.5271,.470272727272727,.363636363636364,1
90,16,6171,1,.835,.835,64.29,.470272727272727,.363636363636364,1
90,17,6172,0,-.139,0,52.42,.470272727272727,.363636363636364,1
90,18,6173,0,.76,0,66.08,.470272727272727,.363636363636364,1
90,19,6175,1,.207,.207,58.43,.470272727272727,.363636363636364,1
90,20,6176,1,.71,.71,62.5271,.470272727272727,.363636363636364,1
90,21,6177,0,.281,0,65.15,.470272727272727,.363636363636364,1
90,22,6178,1,.483,.483,67.16,.470272727272727,.363636363636364,1
91,1,1183,1,-.453,-.453,58.07,.087,1,1
91,2,1184,0,1.231,0,67.62,.087,1,1
91,3,1185,1,-.805,-.805,40.01,.087,1,1
91,4,1186,1,-.484,-.484,56.87,.087,1,1
91,5,1187,0,-.377,0,49.1,.087,1,1
91,6,1188,1,1.156,1.156,60.6006,.087,1,1
91,7,1189,0,.328,0,63.4,.087,1,1
91,8,1190,0,.653,0,50.74,.087,1,1
91,9,1191,1,1.002,1.002,63.22,.087,1,1
91,10,1192,0,-.092,0,60.41,.087,1,1
91,11,1193,0,-.471,0,65.34,.087,1,1
91,12,1194,0,1.231,0,51.52,.087,1,1
91,13,1195,1,-.564,-.564,66.04,.087,1,1
91,14,1196,0,1.079,0,64.09,.087,1,1
91,15,1197,0,-1.164,0,60.6006,.087,1,1
91,16,1198,1,-.776,-.776,54.26,.087,1,1
91,17,1199,1,-.015,-.015,52.42,.087,1,1
92,1,4188,0,1.159,0,62.2666,.872133333333333,1,0
92,2,4189,1,1.017,1.017,62.2666,.872133333333333,1,0
92,3,4190,0,.497,0,60.18,.872133333333333,1,0
92,4,4191,1,1.204,1.204,71.14,.872133333333333,1,0
92,5,4192,0,.443,0,62.2666,.872133333333333,1,0
92,6,4193,0,1.411,0,72.15,.872133333333333,1,0
92,7,4194,0,.462,0,53.24,.872133333333333,1,0
92,8,4195,0,.967,0,62.2666,.872133333333333,1,0
92,9,4196,1,.623,.623,58.65,.872133333333333,1,0
92,10,4197,1,.972,.972,54.32,.872133333333333,1,0
92,11,4198,1,1.191,1.191,62.2666,.872133333333333,1,0
92,12,4199,0,.135,0,56.58,.872133333333333,1,0
92,13,4200,1,1.151,1.151,62.2666,.872133333333333,1,0
92,14,4201,1,1.316,1.316,59.57,.872133333333333,1,0
92,15,4202,1,.534,.534,56.33,.872133333333333,1,0
93,1,4740,0,.385,0,62.3637,-.801857142857143,1,1
93,2,4959,0,-1.321,0,44.78,-.801857142857143,1,1
93,3,4960,1,-1.566,-1.566,62.3671,-.801857142857143,1,1
93,4,4961,1,-.994,-.994,51.16,-.801857142857143,1,1
93,5,4962,1,.608,.608,58.18,-.801857142857143,1,1
93,6,4963,1,-1.142,-1.142,62.3671,-.801857142857143,1,1
93,7,4964,1,.176,.176,59.04,-.801857142857143,1,1
93,8,4965,1,-1.616,-1.616,40.61,-.801857142857143,1,1
93,9,4966,0,-.765,0,62.3671,-.801857142857143,1,1
93,10,4967,1,-.65,-.65,42.31,-.801857142857143,1,1
93,11,4968,0,-1.207,0,65.09,-.801857142857143,1,1
93,12,4969,1,-.752,-.752,46.17,-.801857142857143,1,1
93,13,4970,0,-1.102,0,50.01,-.801857142857143,1,1
93,14,4971,1,-.743,-.743,62.3671,-.801857142857143,1,1
93,15,4972,1,-.283,-.283,51.57,-.801857142857143,1,1
93,16,4973,1,-.402,-.402,62.3671,-.801857142857143,1,1
93,17,4974,1,-.743,-.743,62.3671,-.801857142857143,1,1
93,18,4975,0,-.796,0,49.17,-.801857142857143,1,1
93,19,4976,1,-.373,-.373,62.3671,-.801857142857143,1,1
93,20,4977,0,-.826,0,62.3671,-.801857142857143,1,1
93,21,4978,0,-1.851,0,35.83,-.801857142857143,1,1
93,22,4979,0,-.394,0,66.74,-.801857142857143,1,1
93,23,4980,0,-.665,0,34.3,-.801857142857143,1,1
93,24,4981,1,-1.315,-1.315,60.4,-.801857142857143,1,1
93,25,4982,0,-1.566,0,62.3671,-.801857142857143,1,1
93,26,4983,0,-.564,0,40.45,-.801857142857143,1,1
93,27,4984,0,-1.501,0,62.3671,-.801857142857143,1,1
93,28,4985,0,-.484,0,62.3671,-.801857142857143,1,1
94,1,3288,0,1.408,0,61.6448,.453153846153846,1,1
94,2,3298,0,.077,0,61.645,.453153846153846,1,1
94,3,3299,0,.25,0,67.66,.453153846153846,1,1
94,4,3300,1,-1.252,-1.252,58.69,.453153846153846,1,1
94,5,3301,1,.94,.94,61.645,.453153846153846,1,1
94,6,3302,1,1.608,1.608,61.645,.453153846153846,1,1
94,7,3303,1,-.191,-.191,50.23,.453153846153846,1,1
94,8,3304,0,.381,0,52.15,.453153846153846,1,1
94,9,3305,1,.358,.358,66.95,.453153846153846,1,1
94,10,3306,1,.666,.666,72.64,.453153846153846,1,1
94,11,3307,1,.758,.758,61.645,.453153846153846,1,1
94,12,3308,0,-.244,0,61.645,.453153846153846,1,1
94,13,3309,1,1.132,1.132,49.17,.453153846153846,1,1
95,1,652,1,.962,.962,50.69,.36095,1,1
95,2,653,0,.077,0,62.28,.36095,1,1
95,3,654,1,-.044,-.044,58.21,.36095,1,1
95,4,655,1,.028,.028,65.9,.36095,1,1
95,5,656,0,1.121,0,45.97,.36095,1,1
95,6,657,0,-.305,0,54.47,.36095,1,1
95,7,658,1,.78,.78,69.39,.36095,1,1
95,8,659,0,1.134,0,60.5886,.36095,1,1
95,9,660,0,.613,0,60.5886,.36095,1,1
95,10,661,1,.356,.356,48.8,.36095,1,1
95,11,662,1,.165,.165,58.74,.36095,1,1
95,12,663,0,.997,0,60.5886,.36095,1,1
